id,X,Y,Z,o_X,o_Y,o_Z,skyangle,skytexture,source_node,dest_node,type,neigh_id,interp_id,
583,2.15,-3.7785714285714285,0.064,1.5707963267948966,0.0,0.0,287.2222003005111,clear_mountains_70.exr_preview.png,68,139,interp,0,5,
584,2.15,-3.7642857142857142,0.064,1.5707963267948966,0.0,0.0,298.55880478161083,clear_mountains_10.exr_preview.png,68,139,interp,0,6,
585,2.15,-3.8642857142857143,0.064,1.5707963267948966,0.0,0.0,297.98644680221014,empty_5.exr_preview.png,68,140,interp,1,1,
586,2.15,-3.8785714285714286,0.064,1.5707963267948966,0.0,0.0,295.4893381899582,altocumulus_10.exr_preview.png,68,140,interp,1,2,
587,2.15,-3.892857142857143,0.064,1.5707963267948966,0.0,0.0,152.22056027668916,cirrus_70.exr_preview.png,68,140,interp,1,3,
588,2.15,-3.9071428571428575,0.064,1.5707963267948966,0.0,0.0,272.066122438163,above_ocean_70.exr_preview.png,68,140,interp,1,4,
589,2.15,-3.9214285714285717,0.064,1.5707963267948966,0.0,0.0,274.94711214001165,cloudy_70.exr_preview.png,68,140,interp,1,5,
590,2.15,-3.935714285714286,0.064,1.5707963267948966,0.0,0.0,83.50714319249589,empty_10.exr_preview.png,68,140,interp,1,6,
591,2.15,-4.05,0.064,1.5707963267948966,0.0,0.0,149.50372109529405,above_ocean_70.exr_preview.png,69,-1,self,-1,-1,
592,2.15,-4.064285714285714,0.064,1.5707963267948966,0.0,0.0,314.1423578088791,cumulus_70.exr_preview.png,69,70,interp,0,1,
593,2.15,-4.078571428571428,0.064,1.5707963267948966,0.0,0.0,38.66876604946063,empty_5.exr_preview.png,69,70,interp,0,2,
594,2.15,-4.0928571428571425,0.064,1.5707963267948966,0.0,0.0,266.43072308864873,altocumulus_10.exr_preview.png,69,70,interp,0,3,
595,2.15,-4.107142857142858,0.064,1.5707963267948966,0.0,0.0,106.85730565290523,Hazy_mountains_10.exr_preview.png,69,70,interp,0,4,
596,2.15,-4.121428571428572,0.064,1.5707963267948966,0.0,0.0,291.4179833550355,cirrus_10.exr_preview.png,69,70,interp,0,5,
597,2.15,-4.135714285714286,0.064,1.5707963267948966,0.0,0.0,213.9959095665944,mars_70.exr_preview.png,69,70,interp,0,6,
598,2.15,-4.035714285714286,0.064,1.5707963267948966,0.0,0.0,101.41068289227506,above_ocean_70.exr_preview.png,69,140,interp,1,1,
599,2.15,-4.021428571428571,0.064,1.5707963267948966,0.0,0.0,15.423424694476985,cloudy_70.exr_preview.png,69,140,interp,1,2,
600,2.15,-4.007142857142857,0.064,1.5707963267948966,0.0,0.0,109.04232474268974,cloudy_10.exr_preview.png,69,140,interp,1,3,
601,2.15,-3.992857142857143,0.064,1.5707963267948966,0.0,0.0,234.18325519327888,empty_70.exr_preview.png,69,140,interp,1,4,
602,2.15,-3.9785714285714286,0.064,1.5707963267948966,0.0,0.0,202.42960636220377,clear_10.exr_preview.png,69,140,interp,1,5,
603,2.15,-3.9642857142857144,0.064,1.5707963267948966,0.0,0.0,275.2404349173212,cloudy_10.exr_preview.png,69,140,interp,1,6,
604,2.15,-4.15,0.064,1.5707963267948966,0.0,0.0,88.90480516031747,cloudy_70.exr_preview.png,70,-1,self,-1,-1,
605,2.15,-4.164285714285715,0.064,1.5707963267948966,0.0,0.0,113.28757591458094,cloudy_70.exr_preview.png,70,71,interp,0,1,
606,2.15,-4.178571428571429,0.064,1.5707963267948966,0.0,0.0,109.30789891526969,mars_10.exr_preview.png,70,71,interp,0,2,
607,2.15,-4.192857142857143,0.064,1.5707963267948966,0.0,0.0,202.7889348582754,above_ocean_10.exr_preview.png,70,71,interp,0,3,
608,2.15,-4.207142857142857,0.064,1.5707963267948966,0.0,0.0,218.26939427557593,altocumulus_10.exr_preview.png,70,71,interp,0,4,
609,2.15,-4.2214285714285715,0.064,1.5707963267948966,0.0,0.0,309.30639317443087,cloudy_70.exr_preview.png,70,71,interp,0,5,
610,2.15,-4.235714285714286,0.064,1.5707963267948966,0.0,0.0,309.7064273299761,snowy_mountains_10.exr_preview.png,70,71,interp,0,6,
611,2.15,-4.25,0.064,1.5707963267948966,0.0,0.0,346.8751616707316,snowy_mountains_10.exr_preview.png,71,-1,self,-1,-1,
612,2.15,-4.264285714285714,0.064,1.5707963267948966,0.0,0.0,282.4134979897212,snowy_mountains_30.exr_preview.png,71,72,interp,0,1,
613,2.15,-4.2785714285714285,0.064,1.5707963267948966,0.0,0.0,265.15626890257795,empty_70.exr_preview.png,71,72,interp,0,2,
614,2.15,-4.292857142857143,0.064,1.5707963267948966,0.0,0.0,321.02338238749513,empty_5.exr_preview.png,71,72,interp,0,3,
615,2.15,-4.307142857142857,0.064,1.5707963267948966,0.0,0.0,167.34107312794904,empty_70.exr_preview.png,71,72,interp,0,4,
616,2.15,-4.321428571428571,0.064,1.5707963267948966,0.0,0.0,269.67321509404155,snowy_mountains_10.exr_preview.png,71,72,interp,0,5,
617,2.15,-4.335714285714285,0.064,1.5707963267948966,0.0,0.0,342.1555292568008,altocumulus_70.exr_preview.png,71,72,interp,0,6,
618,2.15,-4.35,0.064,1.5707963267948966,0.0,0.0,279.875418473728,cumulus_70.exr_preview.png,72,-1,self,-1,-1,
619,2.15,-4.364285714285714,0.064,1.5707963267948966,0.0,0.0,145.72473242537606,empty_5.exr_preview.png,72,73,interp,0,1,
620,2.15,-4.378571428571428,0.064,1.5707963267948966,0.0,0.0,333.14941364361954,altocumulus_10.exr_preview.png,72,73,interp,0,2,
621,2.15,-4.392857142857142,0.064,1.5707963267948966,0.0,0.0,185.82965463097727,above_ocean_10.exr_preview.png,72,73,interp,0,3,
622,2.15,-4.4071428571428575,0.064,1.5707963267948966,0.0,0.0,207.72868560565664,mars_70.exr_preview.png,72,73,interp,0,4,
623,2.15,-4.421428571428572,0.064,1.5707963267948966,0.0,0.0,288.0208083365289,mars_70.exr_preview.png,72,73,interp,0,5,
624,2.15,-4.435714285714286,0.064,1.5707963267948966,0.0,0.0,29.96567228390549,empty_70.exr_preview.png,72,73,interp,0,6,
625,2.15,-4.45,0.064,1.5707963267948966,0.0,0.0,292.8647150432769,cloudy_70.exr_preview.png,73,-1,self,-1,-1,
626,2.15,-4.464285714285714,0.064,1.5707963267948966,0.0,0.0,225.61044254638483,clear_70.exr_preview.png,73,74,interp,0,1,
627,2.15,-4.478571428571429,0.064,1.5707963267948966,0.0,0.0,314.3366059887897,mars_70.exr_preview.png,73,74,interp,0,2,
628,2.15,-4.492857142857143,0.064,1.5707963267948966,0.0,0.0,108.54038362052502,mars_10.exr_preview.png,73,74,interp,0,3,
629,2.15,-4.507142857142857,0.064,1.5707963267948966,0.0,0.0,48.41298940133491,Hazy_mountains_10.exr_preview.png,73,74,interp,0,4,
630,2.15,-4.521428571428571,0.064,1.5707963267948966,0.0,0.0,322.13875718140287,cloudy_70.exr_preview.png,73,74,interp,0,5,
631,2.15,-4.535714285714286,0.064,1.5707963267948966,0.0,0.0,290.11749658081953,cumulus_70.exr_preview.png,73,74,interp,0,6,
632,2.15,-4.55,0.064,1.5707963267948966,0.0,0.0,283.5932894343536,cirrus_10.exr_preview.png,74,-1,self,-1,-1,
633,2.15,-4.564285714285714,0.064,1.5707963267948966,0.0,0.0,26.721136651765217,altocumulus_70.exr_preview.png,74,75,interp,0,1,
634,2.15,-4.578571428571428,0.064,1.5707963267948966,0.0,0.0,287.1135995455584,snowy_mountains_30.exr_preview.png,74,75,interp,0,2,
635,2.15,-4.5928571428571425,0.064,1.5707963267948966,0.0,0.0,251.23654305678093,snowy_mountains_30.exr_preview.png,74,75,interp,0,3,
636,2.15,-4.607142857142858,0.064,1.5707963267948966,0.0,0.0,190.05815490666268,clear_10.exr_preview.png,74,75,interp,0,4,
637,2.15,-4.621428571428572,0.064,1.5707963267948966,0.0,0.0,52.018261015289,clear_70.exr_preview.png,74,75,interp,0,5,
638,2.15,-4.635714285714286,0.064,1.5707963267948966,0.0,0.0,87.59047527672713,above_ocean_10.exr_preview.png,74,75,interp,0,6,
639,2.15,-4.65,0.064,1.5707963267948966,0.0,0.0,134.00050267774589,hazy_mountains_70.exr_preview.png,75,-1,self,-1,-1,
640,2.15,-4.664285714285715,0.064,1.5707963267948966,0.0,0.0,317.5003701432511,mars_70.exr_preview.png,75,76,interp,0,1,
641,2.15,-4.678571428571429,0.064,1.5707963267948966,0.0,0.0,167.49993721491327,cloudy_10.exr_preview.png,75,76,interp,0,2,
642,2.15,-4.692857142857143,0.064,1.5707963267948966,0.0,0.0,294.213564693182,cirrus_70.exr_preview.png,75,76,interp,0,3,
643,2.15,-4.707142857142857,0.064,1.5707963267948966,0.0,0.0,71.53075475068522,snowy_mountains_10.exr_preview.png,75,76,interp,0,4,
644,2.15,-4.7214285714285715,0.064,1.5707963267948966,0.0,0.0,339.3940083602876,above_ocean_10.exr_preview.png,75,76,interp,0,5,
645,2.15,-4.735714285714286,0.064,1.5707963267948966,0.0,0.0,34.71549527811796,mars_70.exr_preview.png,75,76,interp,0,6,
646,2.15,-4.75,0.064,1.5707963267948966,0.0,0.0,42.22132003804085,altocumulus_70.exr_preview.png,76,-1,self,-1,-1,
647,2.15,-4.764285714285714,0.064,1.5707963267948966,0.0,0.0,283.6671923900002,clear_70.exr_preview.png,76,141,interp,0,1,
648,2.15,-4.7785714285714285,0.064,1.5707963267948966,0.0,0.0,112.69014957779623,cumulus_70.exr_preview.png,76,141,interp,0,2,
649,2.15,-4.792857142857143,0.064,1.5707963267948966,0.0,0.0,93.01774820269794,snowy_mountains_30.exr_preview.png,76,141,interp,0,3,
650,2.15,-4.807142857142857,0.064,1.5707963267948966,0.0,0.0,303.6643344348251,altocumulus_70.exr_preview.png,76,141,interp,0,4,
651,2.15,-4.821428571428571,0.064,1.5707963267948966,0.0,0.0,252.63184741497764,snowy_mountains_30.exr_preview.png,76,141,interp,0,5,
652,2.15,-4.835714285714285,0.064,1.5707963267948966,0.0,0.0,351.67338420447396,altocumulus_70.exr_preview.png,76,141,interp,0,6,
653,2.05,-3.35,0.064,1.5707963267948966,0.0,0.0,96.8004431032846,cumulus_70.exr_preview.png,77,-1,self,-1,-1,
654,2.0357142857142856,-3.35,0.064,1.5707963267948966,0.0,0.0,129.5530530411079,Hazy_mountains_10.exr_preview.png,77,78,interp,0,1,
655,2.0214285714285714,-3.35,0.064,1.5707963267948966,0.0,0.0,138.10991889858653,above_ocean_70.exr_preview.png,77,78,interp,0,2,
656,2.007142857142857,-3.35,0.064,1.5707963267948966,0.0,0.0,40.335088795927305,mars_70.exr_preview.png,77,78,interp,0,3,
657,1.9928571428571427,-3.35,0.064,1.5707963267948966,0.0,0.0,252.29062803195114,mars_70.exr_preview.png,77,78,interp,0,4,
658,1.9785714285714284,-3.35,0.064,1.5707963267948966,0.0,0.0,16.637224763731307,Hazy_mountains_10.exr_preview.png,77,78,interp,0,5,
659,1.9642857142857142,-3.35,0.064,1.5707963267948966,0.0,0.0,268.2486429315741,clear_70.exr_preview.png,77,78,interp,0,6,
660,2.064285714285714,-3.35,0.064,1.5707963267948966,0.0,0.0,244.39291604957708,empty_10.exr_preview.png,77,138,interp,1,1,
661,2.0785714285714283,-3.35,0.064,1.5707963267948966,0.0,0.0,135.48854246816867,above_ocean_10.exr_preview.png,77,138,interp,1,2,
662,2.0928571428571425,-3.35,0.064,1.5707963267948966,0.0,0.0,276.3400350054207,above_ocean_10.exr_preview.png,77,138,interp,1,3,
663,2.107142857142857,-3.35,0.064,1.5707963267948966,0.0,0.0,71.91986327393099,empty_70.exr_preview.png,77,138,interp,1,4,
664,2.1214285714285714,-3.35,0.064,1.5707963267948966,0.0,0.0,175.4702054253526,altocumulus_70.exr_preview.png,77,138,interp,1,5,
665,2.1357142857142857,-3.35,0.064,1.5707963267948966,0.0,0.0,261.8694823070343,cumulus_70.exr_preview.png,77,138,interp,1,6,
666,1.95,-3.35,0.064,1.5707963267948966,0.0,0.0,41.489912081347306,empty_10.exr_preview.png,78,-1,self,-1,-1,
667,1.9357142857142857,-3.35,0.064,1.5707963267948966,0.0,0.0,28.01561282244471,altocumulus_70.exr_preview.png,78,79,interp,0,1,
668,1.9214285714285715,-3.35,0.064,1.5707963267948966,0.0,0.0,149.35480971962238,Hazy_mountains_10.exr_preview.png,78,79,interp,0,2,
669,1.9071428571428573,-3.35,0.064,1.5707963267948966,0.0,0.0,222.83447428541126,cirrus_10.exr_preview.png,78,79,interp,0,3,
670,1.8928571428571428,-3.35,0.064,1.5707963267948966,0.0,0.0,289.43327036870284,cumulus_10.exr_preview.png,78,79,interp,0,4,
671,1.8785714285714286,-3.35,0.064,1.5707963267948966,0.0,0.0,20.05892501299751,mars_10.exr_preview.png,78,79,interp,0,5,
672,1.8642857142857143,-3.35,0.064,1.5707963267948966,0.0,0.0,275.7195806216022,cloudy_10.exr_preview.png,78,79,interp,0,6,
673,1.85,-3.35,0.064,1.5707963267948966,0.0,0.0,300.71893334142067,mars_70.exr_preview.png,79,-1,self,-1,-1,
674,1.8357142857142859,-3.35,0.064,1.5707963267948966,0.0,0.0,30.1741110423368,mars_70.exr_preview.png,79,145,interp,0,1,
675,1.8214285714285714,-3.35,0.064,1.5707963267948966,0.0,0.0,279.71913614136156,clear_10.exr_preview.png,79,145,interp,0,2,
676,1.8071428571428572,-3.35,0.064,1.5707963267948966,0.0,0.0,350.879019706654,altocumulus_70.exr_preview.png,79,145,interp,0,3,
677,1.792857142857143,-3.35,0.064,1.5707963267948966,0.0,0.0,66.1085347819835,cloudy_10.exr_preview.png,79,145,interp,0,4,
678,1.7785714285714287,-3.35,0.064,1.5707963267948966,0.0,0.0,50.954930137278076,cloudy_10.exr_preview.png,79,145,interp,0,5,
679,1.7642857142857142,-3.35,0.064,1.5707963267948966,0.0,0.0,109.60994396680533,snowy_mountains_30.exr_preview.png,79,145,interp,0,6,
680,1.75,-1.45,0.064,1.5707963267948966,0.0,0.0,114.60280425172388,snowy_mountains_10.exr_preview.png,80,-1,self,-1,-1,
681,1.75,-1.4642857142857142,0.064,1.5707963267948966,0.0,0.0,11.741760642078663,clear_10.exr_preview.png,80,81,interp,0,1,
682,1.75,-1.4785714285714286,0.064,1.5707963267948966,0.0,0.0,255.46016933375236,empty_70.exr_preview.png,80,81,interp,0,2,
683,1.75,-1.4928571428571429,0.064,1.5707963267948966,0.0,0.0,225.18437858410192,above_ocean_10.exr_preview.png,80,81,interp,0,3,
684,1.75,-1.5071428571428571,0.064,1.5707963267948966,0.0,0.0,260.84761364772885,mars_70.exr_preview.png,80,81,interp,0,4,
685,1.75,-1.5214285714285714,0.064,1.5707963267948966,0.0,0.0,317.16056310537635,above_ocean_10.exr_preview.png,80,81,interp,0,5,
686,1.75,-1.5357142857142858,0.064,1.5707963267948966,0.0,0.0,249.91292423663052,clear_mountains_10.exr_preview.png,80,81,interp,0,6,
687,1.75,-1.4357142857142857,0.064,1.5707963267948966,0.0,0.0,272.4382975790753,cirrus_10.exr_preview.png,80,155,interp,1,1,
688,1.75,-1.4214285714285715,0.064,1.5707963267948966,0.0,0.0,6.20828963219457,altocumulus_70.exr_preview.png,80,155,interp,1,2,
689,1.75,-1.4071428571428573,0.064,1.5707963267948966,0.0,0.0,14.470864604689435,cloudy_10.exr_preview.png,80,155,interp,1,3,
690,1.75,-1.3928571428571428,0.064,1.5707963267948966,0.0,0.0,138.4642438769913,empty_10.exr_preview.png,80,155,interp,1,4,
691,1.75,-1.3785714285714286,0.064,1.5707963267948966,0.0,0.0,161.7926155089403,hazy_mountains_70.exr_preview.png,80,155,interp,1,5,
692,1.75,-1.3642857142857143,0.064,1.5707963267948966,0.0,0.0,92.6635899135209,clear_mountains_70.exr_preview.png,80,155,interp,1,6,
693,1.75,-1.55,0.064,1.5707963267948966,0.0,0.0,326.31161510553125,cumulus_70.exr_preview.png,81,-1,self,-1,-1,
694,1.75,-1.5642857142857143,0.064,1.5707963267948966,0.0,0.0,166.07022896764954,above_ocean_70.exr_preview.png,81,82,interp,0,1,
695,1.75,-1.5785714285714285,0.064,1.5707963267948966,0.0,0.0,208.89291878463885,clear_10.exr_preview.png,81,82,interp,0,2,
696,1.75,-1.5928571428571427,0.064,1.5707963267948966,0.0,0.0,229.46008561478925,empty_70.exr_preview.png,81,82,interp,0,3,
697,1.75,-1.6071428571428572,0.064,1.5707963267948966,0.0,0.0,348.29048441963164,cumulus_10.exr_preview.png,81,82,interp,0,4,
698,1.75,-1.6214285714285714,0.064,1.5707963267948966,0.0,0.0,295.8972084567721,altocumulus_70.exr_preview.png,81,82,interp,0,5,
699,1.75,-1.6357142857142857,0.064,1.5707963267948966,0.0,0.0,158.6034857798433,mars_70.exr_preview.png,81,82,interp,0,6,
700,1.75,-1.65,0.064,1.5707963267948966,0.0,0.0,72.51320591288625,cirrus_70.exr_preview.png,82,-1,self,-1,-1,
701,1.75,-1.6642857142857141,0.064,1.5707963267948966,0.0,0.0,8.755917850709158,cumulus_70.exr_preview.png,82,83,interp,0,1,
702,1.75,-1.6785714285714286,0.064,1.5707963267948966,0.0,0.0,358.4192563246517,empty_10.exr_preview.png,82,83,interp,0,2,
703,1.75,-1.6928571428571428,0.064,1.5707963267948966,0.0,0.0,223.74002511231313,altocumulus_70.exr_preview.png,82,83,interp,0,3,
704,1.75,-1.707142857142857,0.064,1.5707963267948966,0.0,0.0,30.74460274255328,above_ocean_70.exr_preview.png,82,83,interp,0,4,
705,1.75,-1.7214285714285713,0.064,1.5707963267948966,0.0,0.0,14.09884790044513,snowy_mountains_30.exr_preview.png,82,83,interp,0,5,
706,1.75,-1.7357142857142858,0.064,1.5707963267948966,0.0,0.0,66.52905279949061,cirrus_10.exr_preview.png,82,83,interp,0,6,
707,1.75,-1.75,0.064,1.5707963267948966,0.0,0.0,108.20325268010954,clear_70.exr_preview.png,83,-1,self,-1,-1,
708,1.75,-1.7642857142857142,0.064,1.5707963267948966,0.0,0.0,327.94018687710553,empty_10.exr_preview.png,83,142,interp,0,1,
709,1.75,-1.7785714285714287,0.064,1.5707963267948966,0.0,0.0,319.6837625552321,empty_5.exr_preview.png,83,142,interp,0,2,
710,1.75,-1.792857142857143,0.064,1.5707963267948966,0.0,0.0,71.96546449416888,empty_70.exr_preview.png,83,142,interp,0,3,
711,1.75,-1.8071428571428572,0.064,1.5707963267948966,0.0,0.0,123.37518209541956,cirrus_10.exr_preview.png,83,142,interp,0,4,
712,1.75,-1.8214285714285714,0.064,1.5707963267948966,0.0,0.0,40.97211621841252,cloudy_70.exr_preview.png,83,142,interp,0,5,
713,1.75,-1.8357142857142859,0.064,1.5707963267948966,0.0,0.0,221.6077463446445,cloudy_70.exr_preview.png,83,142,interp,0,6,
714,1.75,-1.95,0.064,1.5707963267948966,0.0,0.0,94.24150176838876,hazy_mountains_70.exr_preview.png,84,-1,self,-1,-1,
715,1.75,-1.9642857142857142,0.064,1.5707963267948966,0.0,0.0,1.095417440879003,cloudy_70.exr_preview.png,84,85,interp,0,1,
716,1.75,-1.9785714285714284,0.064,1.5707963267948966,0.0,0.0,128.483058879988,cloudy_70.exr_preview.png,84,85,interp,0,2,
717,1.75,-1.9928571428571427,0.064,1.5707963267948966,0.0,0.0,42.91188919114034,cirrus_70.exr_preview.png,84,85,interp,0,3,
718,1.75,-2.007142857142857,0.064,1.5707963267948966,0.0,0.0,174.8545918234517,clear_mountains_10.exr_preview.png,84,85,interp,0,4,
719,1.75,-2.0214285714285714,0.064,1.5707963267948966,0.0,0.0,349.92114275987785,empty_70.exr_preview.png,84,85,interp,0,5,
720,1.75,-2.0357142857142856,0.064,1.5707963267948966,0.0,0.0,185.4649879928648,above_ocean_10.exr_preview.png,84,85,interp,0,6,
721,1.75,-1.9357142857142857,0.064,1.5707963267948966,0.0,0.0,29.532899812662045,cirrus_10.exr_preview.png,84,142,interp,1,1,
722,1.75,-1.9214285714285715,0.064,1.5707963267948966,0.0,0.0,285.26895725837437,cirrus_10.exr_preview.png,84,142,interp,1,2,
723,1.75,-1.9071428571428573,0.064,1.5707963267948966,0.0,0.0,230.75795590187204,empty_70.exr_preview.png,84,142,interp,1,3,
724,1.75,-1.8928571428571428,0.064,1.5707963267948966,0.0,0.0,290.3977692454486,Hazy_mountains_10.exr_preview.png,84,142,interp,1,4,
725,1.75,-1.8785714285714286,0.064,1.5707963267948966,0.0,0.0,175.79807892319207,clear_10.exr_preview.png,84,142,interp,1,5,
726,1.75,-1.8642857142857143,0.064,1.5707963267948966,0.0,0.0,66.79605236671263,cirrus_10.exr_preview.png,84,142,interp,1,6,
727,1.75,-2.05,0.064,1.5707963267948966,0.0,0.0,6.914101692306547,empty_70.exr_preview.png,85,-1,self,-1,-1,
728,1.75,-2.064285714285714,0.064,1.5707963267948966,0.0,0.0,171.43129451349077,empty_10.exr_preview.png,85,143,interp,0,1,
729,1.75,-2.0785714285714283,0.064,1.5707963267948966,0.0,0.0,276.6543182667129,hazy_mountains_70.exr_preview.png,85,143,interp,0,2,
730,1.75,-2.0928571428571425,0.064,1.5707963267948966,0.0,0.0,193.5182667870136,empty_5.exr_preview.png,85,143,interp,0,3,
731,1.75,-2.107142857142857,0.064,1.5707963267948966,0.0,0.0,138.4190349967705,above_ocean_70.exr_preview.png,85,143,interp,0,4,
732,1.75,-2.1214285714285714,0.064,1.5707963267948966,0.0,0.0,259.7857359699493,empty_10.exr_preview.png,85,143,interp,0,5,
733,1.75,-2.1357142857142857,0.064,1.5707963267948966,0.0,0.0,305.196319770938,above_ocean_10.exr_preview.png,85,143,interp,0,6,
734,1.75,-2.25,0.064,1.5707963267948966,0.0,0.0,146.13082433075823,above_ocean_10.exr_preview.png,86,-1,self,-1,-1,
735,1.75,-2.2642857142857142,0.064,1.5707963267948966,0.0,0.0,76.11159270743775,empty_5.exr_preview.png,86,87,interp,0,1,
736,1.75,-2.2785714285714285,0.064,1.5707963267948966,0.0,0.0,1.28040512523671,altocumulus_70.exr_preview.png,86,87,interp,0,2,
737,1.75,-2.2928571428571427,0.064,1.5707963267948966,0.0,0.0,90.56427357599611,clear_10.exr_preview.png,86,87,interp,0,3,
738,1.75,-2.3071428571428574,0.064,1.5707963267948966,0.0,0.0,323.813074324976,mars_10.exr_preview.png,86,87,interp,0,4,
739,1.75,-2.3214285714285716,0.064,1.5707963267948966,0.0,0.0,75.69211374998159,clear_mountains_10.exr_preview.png,86,87,interp,0,5,
740,1.75,-2.335714285714286,0.064,1.5707963267948966,0.0,0.0,237.7247245676553,cloudy_10.exr_preview.png,86,87,interp,0,6,
741,1.75,-2.2357142857142858,0.064,1.5707963267948966,0.0,0.0,257.12261324759424,cumulus_10.exr_preview.png,86,143,interp,1,1,
742,1.75,-2.2214285714285715,0.064,1.5707963267948966,0.0,0.0,63.42262603911973,altocumulus_10.exr_preview.png,86,143,interp,1,2,
743,1.75,-2.2071428571428573,0.064,1.5707963267948966,0.0,0.0,137.72894752772729,snowy_mountains_30.exr_preview.png,86,143,interp,1,3,
744,1.75,-2.1928571428571426,0.064,1.5707963267948966,0.0,0.0,93.96134639087283,cloudy_70.exr_preview.png,86,143,interp,1,4,
745,1.75,-2.1785714285714284,0.064,1.5707963267948966,0.0,0.0,228.61486551359354,empty_70.exr_preview.png,86,143,interp,1,5,
746,1.75,-2.164285714285714,0.064,1.5707963267948966,0.0,0.0,153.95762769725937,cumulus_70.exr_preview.png,86,143,interp,1,6,
747,1.75,-2.35,0.064,1.5707963267948966,0.0,0.0,146.23034631052488,above_ocean_10.exr_preview.png,87,-1,self,-1,-1,
748,1.75,-2.3642857142857143,0.064,1.5707963267948966,0.0,0.0,149.80335963793257,empty_5.exr_preview.png,87,88,interp,0,1,
749,1.75,-2.3785714285714286,0.064,1.5707963267948966,0.0,0.0,167.696420070909,altocumulus_10.exr_preview.png,87,88,interp,0,2,
750,1.75,-2.392857142857143,0.064,1.5707963267948966,0.0,0.0,110.12297364340739,clear_70.exr_preview.png,87,88,interp,0,3,
751,1.75,-2.4071428571428575,0.064,1.5707963267948966,0.0,0.0,318.04392751931545,altocumulus_10.exr_preview.png,87,88,interp,0,4,
752,1.75,-2.4214285714285717,0.064,1.5707963267948966,0.0,0.0,184.41080497354642,cumulus_70.exr_preview.png,87,88,interp,0,5,
753,1.75,-2.435714285714286,0.064,1.5707963267948966,0.0,0.0,117.22101715477204,clear_10.exr_preview.png,87,88,interp,0,6,
754,1.75,-2.45,0.064,1.5707963267948966,0.0,0.0,343.40567882570366,mars_70.exr_preview.png,88,-1,self,-1,-1,
755,1.75,-2.4642857142857144,0.064,1.5707963267948966,0.0,0.0,258.8475175662463,clear_70.exr_preview.png,88,144,interp,0,1,
756,1.75,-2.4785714285714286,0.064,1.5707963267948966,0.0,0.0,281.15609780827504,snowy_mountains_10.exr_preview.png,88,144,interp,0,2,
757,1.75,-2.492857142857143,0.064,1.5707963267948966,0.0,0.0,26.037912708491575,snowy_mountains_30.exr_preview.png,88,144,interp,0,3,
758,1.75,-2.507142857142857,0.064,1.5707963267948966,0.0,0.0,273.89405517745524,altocumulus_70.exr_preview.png,88,144,interp,0,4,
759,1.75,-2.5214285714285714,0.064,1.5707963267948966,0.0,0.0,297.8486262421064,empty_70.exr_preview.png,88,144,interp,0,5,
760,1.75,-2.5357142857142856,0.064,1.5707963267948966,0.0,0.0,317.34490862126233,clear_10.exr_preview.png,88,144,interp,0,6,
761,1.75,-2.65,0.064,1.5707963267948966,0.0,0.0,117.15268944014112,clear_10.exr_preview.png,89,-1,self,-1,-1,
762,1.75,-2.664285714285714,0.064,1.5707963267948966,0.0,0.0,282.38012192017834,altocumulus_70.exr_preview.png,89,90,interp,0,1,
763,1.75,-2.6785714285714284,0.064,1.5707963267948966,0.0,0.0,243.82050263115997,snowy_mountains_30.exr_preview.png,89,90,interp,0,2,
764,1.75,-2.6928571428571426,0.064,1.5707963267948966,0.0,0.0,201.27911142227543,snowy_mountains_30.exr_preview.png,89,90,interp,0,3,
765,1.75,-2.7071428571428573,0.064,1.5707963267948966,0.0,0.0,100.82548418588044,clear_10.exr_preview.png,89,90,interp,0,4,
766,1.75,-2.7214285714285715,0.064,1.5707963267948966,0.0,0.0,134.82387177420887,cloudy_70.exr_preview.png,89,90,interp,0,5,
767,1.75,-2.7357142857142858,0.064,1.5707963267948966,0.0,0.0,131.8785891934102,cloudy_10.exr_preview.png,89,90,interp,0,6,
768,1.75,-2.6357142857142857,0.064,1.5707963267948966,0.0,0.0,352.7401044065842,cumulus_10.exr_preview.png,89,144,interp,1,1,
769,1.75,-2.6214285714285714,0.064,1.5707963267948966,0.0,0.0,272.81865903492314,above_ocean_10.exr_preview.png,89,144,interp,1,2,
770,1.75,-2.607142857142857,0.064,1.5707963267948966,0.0,0.0,155.21089918870345,cumulus_70.exr_preview.png,89,144,interp,1,3,
771,1.75,-2.5928571428571425,0.064,1.5707963267948966,0.0,0.0,133.65938869602925,above_ocean_70.exr_preview.png,89,144,interp,1,4,
772,1.75,-2.5785714285714283,0.064,1.5707963267948966,0.0,0.0,262.437519683733,above_ocean_70.exr_preview.png,89,144,interp,1,5,
773,1.75,-2.564285714285714,0.064,1.5707963267948966,0.0,0.0,136.38226981244085,snowy_mountains_10.exr_preview.png,89,144,interp,1,6,
774,1.75,-2.75,0.064,1.5707963267948966,0.0,0.0,312.08669477568753,clear_70.exr_preview.png,90,-1,self,-1,-1,
775,1.75,-2.7642857142857142,0.064,1.5707963267948966,0.0,0.0,19.2545293219884,clear_70.exr_preview.png,90,91,interp,0,1,
776,1.75,-2.7785714285714285,0.064,1.5707963267948966,0.0,0.0,276.04585120715933,clear_70.exr_preview.png,90,91,interp,0,2,
777,1.75,-2.7928571428571427,0.064,1.5707963267948966,0.0,0.0,114.77294605369464,clear_mountains_70.exr_preview.png,90,91,interp,0,3,
